id,timetaken,batch,debriefinginsertifany,time_c_wide,track_c_wide,time_c_narrow1,track_c_narrow1,time_c_narrow2,track_c_narrow2,time_a_wide,track_a_wide,time_a_narrow,track_a_narrow,time_f_wide,track_f_wide,time_f_narrow,track_f_narrow,desert_grade,desert_grade_str,just_grade,just_grade_str,good_student,goodlife,econ_nation,econ_local,econ_self,goodlife_future,econ_nation_future,econ_local_future,econ_self_future,betteroff,children_sol,agency_slider,agency,agency_str,agency_self,agency_self_str,attitude_real,wealth_real,ambition_real,parenteduc_real,race_real,stablefam_real,gender_real,health_real,hardwork_real,econstate_real,education_real,school_real,connections_real,iq_real,creativity_real,attitude_ideal,wealth_ideal,ambition_ideal,parenteduc_ideal,race_ideal,stablefam_ideal,gender_ideal,health_ideal,hardwork_ideal,econstate_ideal,education_ideal,school_ideal,connections_ideal,iq_ideal,creativity_ideal,attitude_agency,wealth_agency,ambition_agency,parenteduc_agency,race_agency,stablefam_agency,gender_agency,health_agency,hardwork_agency,econstate_agency,education_agency,school_agency,connections_agency,iq_agency,creativity_agency,stability,stability_str,rich_income,rich_savings,poor_income,diff_incentives,gov_stayout,help_self,profits_benefit,society_real,society_ideal,society_achieve_10,society_achieve_50,society_achieve_ever,diff_large,gap_fix,diff_acceptable,accumulate_wealth,profits_fair,justice,justice_str,desert_salary,desert_rich,desert_rich_con,desert_rich_howmuch,desert_rich_howlittle,desert_poor,desert_poor_con,desert_poor_howmuch,desert_poor_howlittle,desert_americans,desert_americans_con,desert_americans_howmuch,desert_americans_howlittle,desert_realistic,progtaxes,gov_reducegap,gov_reducegap_str,gov_help,gov_help_str,gov_efficient,charity,time_1_0,track_1_0,time_1_1,track_1_1,time_1_2,track_1_2,time_2_0,track_2_0,time_2_1,track_2_1,time_2_2,track_2_2,exp_success,exp_desert,exp_desert_con,exp_desert_howmuch,exp_desert_howlittle,exp_progtaxes,exp_agency,exp_agency_str,exp_race,age,birth,urban,state,employment,unemployed,education,education_parents,school_hs,school_undergrad,school_grad,income,income_parents,class_now,class_childhood,race,gender,orientation,married,divorce,children,single_parent,religion,religiosity,theology,party,ideo,ideo_soc,ideo_econ,corr_ideal_real,corr_ideal_agency,time_check,race_other,religion_other,orientation_other,grade_exp_time,grade_exp_treat,exp_time,exp_treat,econ_current,econ_future,agency_within,agency_beyond,neoliberal,society_gap,egalitarian,society_achieve_10_str,society_achieve_50_str,society_achieve_ever_str,desert_salary_str,desert_rich_tot,desert_rich_mag,desert_poor_tot,desert_poor_mag,desert_americans_tot,desert_americans_mag,desert_realistic_str,progtaxes_str,gov_efficient_str,charity_str,exp_success_str,exp_desert_tot,exp_desert_mag,exp_progtaxes_str,exp_race_correct,exp_race_nonwhite,fulltime,school_private,school_ivy,income_household,class_change,nonwhite,female,gay,gay_strict,dem,party_str,liberal,ideo_str,liberal_soc,ideo_soc_str,liberal_econ,ideo_econ_str
1252,21 minutes,13th batch,,,.,,.,,.,17.0,A_wide,,.,,.,,.,1,2,1,2,1,1,-1,-2,3,1,-1,0,3,3,0,"70, 30",1,2,1,2,2,0,1,0,1,0,1,1,3,1,1,2,0,2,0,3,-2,3,-1,-3,-1,-3,1,3,-2,0,-1,1,2,3,3,0,2,0,0,0,1,2,2,0,3,2,2,1,1,1,1,250000,1000000,25000,0,1,-2,0,0,3,-1,-1,1,2,2,-1,0,1,1,1,-1,-1,-2,,2.0,1,2,2.0,,1,2,2.0,,1,1,1,2,-1,-2,0,0,28.0,1_0,,.,,.,,.,,.,,.,1.0,1,2,3.0,,1,1,1,0,50,1964,0,44,3,1,3,4,1.0,0.0,,16,,3,0,0,0,1.0,5,0,1,0,1,1,,0,0,0,0,0.34405118,0.614014,21,.,.,.,17.0,A_wide,28.0,1_0,0.6666667,,70,30,-0.25,3.0,-0.5,-2.0,-1.0,2.0,-1.0,-4.0,-2.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,,2.0,0.0,0.0,16.0,3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,39 minutes,13th batch,,96.0,C_wide,,.,,.,,.,,.,,.,,.,1,2,1,2,2,0,0,0,0,1,-1,-1,0,-2,-1,"55, 45",1,2,1,3,3,3,3,2,1,0,1,3,2,2,2,1,3,1,2,3,-1,1,-3,-3,-3,-3,2,2,1,3,-3,1,2,3,4,1,4,0,0,0,1,2,4,0,4,1,2,3,3,1,3,"$90,000 ","$500,000 ","$55,000 ",2,3,-2,-1,0,4,-1,-1,-1,3,2,0,1,3,-1,-2,-1,-1,-1,,2.0,-1,-1,,2.0,-1,-1,,1.0,-1,1,1,3,-1,-2,1,1,,.,,.,,.,63.0,2_0,,.,,.,-1.0,-1,-1,,1.0,-1,1,3,0,36,1977,3,3,3,1,6,6,0.0,3.0,1.0,11,,1,1,0,1,1.0,5,0,0,0,0,0,,0,3,3,0,0.5680062,0.8104445,39,.,.,.,96.0,C_wide,63.0,2_0,-0.6666667,,55,45,0.5,4.0,0.5,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-2.0,-2.0,-1.0,-1.0,3.0,1.0,1.0,-2.0,-2.0,-1.0,-3.0,1.0,,2.0,0.0,0.0,11.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0
1254,17 minutes,13th batch,,37.0,C_wide,,.,,.,,.,,.,,.,,.,-1,-3,-1,-3,2,0,-3,0,0,0,-3,-2,-2,-3,-3,"25, 75",-1,-3,-1,-3,1,3,1,1,2,-1,2,-1,0,3,1,1,3,0,-2,2,-2,2,2,0,-1,0,0,2,2,2,-2,0,1,2,4,0,2,0,0,0,0,3,4,0,3,2,0,2,1,1,3,500000,10000000,40000,0,3,-2,1,1,3,-1,-1,-1,3,3,0,3,3,-1,-3,-1,-1,-3,,2.0,-1,-3,,2.0,-1,-2,,1.0,-1,1,1,3,-1,-3,-1,0,,.,,.,,.,16.0,2_0,,.,,.,-1.0,-1,-1,,1.0,-1,-1,-1,0,29,1984,0,14,3,1,5,2,1.0,3.0,,12,,1,1,0,1,1.0,5,0,1,0,2,3,0.0,0,0,0,0,-0.19715655,0.36983526,17,.,.,.,37.0,C_wide,16.0,2_0,-2.3333333,,25,75,0.5,2.0,1.5,-3.0,-3.0,-3.0,-1.0,-5.0,-2.0,-5.0,-2.0,-3.0,-1.0,-1.0,3.0,-3.0,0.0,-3.0,-2.0,-1.0,-3.0,1.0,,2.0,0.0,0.0,12.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,16 minutes,13th batch,,,.,,.,,.,,.,,.,45.0,F_wide,,.,1,1,1,0,-1,0,-1,-1,0,1,-2,-2,1,-2,-1,"30, 70",-1,-2,1,1,1,2,-1,1,2,1,2,1,-1,1,2,2,2,-1,-1,1,-3,1,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,2,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,200000,500000,40000,0,3,1,3,0,4,-1,-1,0,2,3,3,3,3,-1,-2,-1,-1,-3,,2.0,-1,-3,,3.0,-1,-3,,2.0,-1,1,1,3,-1,-2,1,1,,.,,.,37.0,1_2,,.,,.,,.,1.0,-1,-3,,3.0,1,-1,-3,0,42,1971,2,40,-3,1,3,6,1.0,0.0,,11,,1,2,0,1,1.0,5,0,1,0,2,1,1.0,1,3,3,3,-0.4984639,0.83562905,16,.,.,.,45.0,F_wide,37.0,1_2,-1.0,,30,70,1.75,4.0,3.0,-3.0,-1.0,0.0,-1.0,-5.0,-2.0,-6.0,-3.0,-5.0,-2.0,-2.0,3.0,2.0,2.0,3.0,-6.0,-3.0,3.0,1.0,,,0.0,0.0,11.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0
1256,13 minutes,13th batch,,,.,,.,,.,,.,,.,,.,62.0,F_narrow,1,3,1,3,1,0,0,0,1,0,1,1,1,-1,-1,"35, 65",-1,-2,-1,-2,2,2,3,1,1,3,2,3,1,2,3,2,3,3,2,3,0,2,3,-1,1,-2,3,3,3,3,3,1,3,2,4,1,3,0,0,1,0,0,4,1,3,1,1,4,4,1,3,"50,000","50,000","30,000",-2,1,-2,1,0,3,-1,1,1,2,3,1,1,3,-1,-1,0,-1,-2,,1.0,-1,-2,,1.0,-1,-2,,1.0,-1,1,1,2,-1,-2,1,-1,20.0,1_0,,.,,.,,.,,.,,.,1.0,1,2,2.0,,1,1,2,0,29,1985,3,26,-4,0,5,2,1.0,3.0,,11,,1,2,0,0,1.0,0,0,0,0,2,2,0.0,2,2,2,1,0.14476651,0.47916666,13,.,.,.,62.0,F_narrow,20.0,1_0,1.0,,35,65,-0.5,3.0,1.0,-2.0,1.0,1.0,0.0,-3.0,-1.0,-3.0,-1.0,-3.0,-1.0,-1.0,2.0,1.0,-1.0,3.0,4.0,2.0,2.0,1.0,,,0.0,0.0,11.0,-1.0,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
1257,13 minutes,13th batch,,,.,26.0,C_narrow1,,.,,.,,.,,.,,.,1,0,1,0,2,0,0,-1,-2,1,0,-1,2,-2,3,"70, 30",1,0,-1,-1,0,2,1,3,1,0,1,2,1,-1,1,3,3,2,-1,1,0,1,0,-3,-2,-3,0,2,0,3,1,0,3,3,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,-1,-3,"80,000","200,000","25,000",-1,0,-1,0,2,3,-1,-1,-1,0,0,2,-2,2,-1,-1,-1,-1,-1,,1.0,-1,-1,,1.0,-1,-1,,1.0,-1,1,-1,-2,-1,0,-1,-1,,.,,.,,.,,.,,.,69.0,2_2,-1.0,1,0,0.0,,-1,1,0,0,23,1991,3,18,3,1,5,6,0.0,1.0,,4,,1,1,0,0,1.0,4,0,0,0,0,0,,0,0,1,-1,-0.033182103,0.40278625,13,.,.,.,26.0,C_narrow1,69.0,2_2,0.33333334,,70,30,-0.5,1.0,0.0,-3.0,-3.0,-3.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,2.0,-2.0,-1.0,-2.0,0.0,0.0,-2.0,1.0,,2.0,1.0,0.0,4.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0
1258,28 minutes,13th batch,,,.,,.,,.,100.0,A_wide,,.,,.,,.,1,2,1,2,0,1,1,0,2,1,1,1,2,2,2,"70, 30",1,2,1,2,2,0,3,3,2,2,2,1,2,1,2,-1,-1,3,1,2,-1,2,2,2,2,3,2,2,1,1,-1,-1,2,1,4,0,4,2,0,2,0,3,3,0,3,1,0,3,2,1,2,100000,100000,15000,0,2,-3,1,0,3,-1,-1,0,3,2,-2,-1,2,1,0,0,1,2,2.0,,1,1,1.0,,1,2,2.0,,1,1,1,1,1,2,0,0,,.,,.,,.,22.0,2_0,,.,,.,-1.0,1,2,2.0,,-1,1,2,0,27,1986,3,38,3,0,6,3,1.0,3.0,1.0,12,,2,2,4,1,1.0,5,0,0,0,0,2,1.0,1,2,3,1,0.86298394,0.43288836,28,.,.,.,100.0,A_wide,22.0,2_0,1.3333334,,70,30,0.0,3.0,-1.5,-2.0,-2.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,-3.0,4.0,2.0,-3.0,1.0,,2.0,0.0,0.0,12.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0
1259,13 minutes,13th batch,,,.,,.,26.0,C_narrow2,,.,,.,,.,,.,1,1,1,1,1,0,-1,-2,-2,0,0,0,2,-1,0,"65, 35",1,2,1,2,2,3,3,0,1,0,-2,-2,3,1,1,-1,3,3,1,2,-3,3,-2,-3,-2,-3,-2,3,-3,2,-3,-3,3,3,4,0,3,0,0,0,0,2,4,0,3,2,1,2,3,1,2,1000000,5000000,50000,1,1,2,1,0,3,-1,-1,-1,2,1,0,1,1,-1,-2,-1,-1,-2,,2.0,-1,-1,,1.0,-1,-2,,2.0,-1,1,-1,-2,-1,-2,-1,-1,25.0,1_0,,.,,.,,.,,.,,.,1.0,1,3,2.0,,1,1,3,0,27,1986,3,15,2,0,3,5,1.0,1.0,,10,,1,2,0,1,1.0,5,0,0,0,1,2,1.0,0,0,1,-1,0.48650405,0.835514,13,.,.,.,26.0,C_narrow2,25.0,1_0,0.6666667,,65,35,1.25,3.0,0.5,-3.0,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-1.0,-4.0,-2.0,-3.0,2.0,-3.0,-2.0,2.0,5.0,2.0,2.0,1.0,,2.0,1.0,0.0,10.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0
1115,16 minutes,13th batch,,,.,,.,,.,47.0,A_wide,,.,,.,,.,1,0,1,0,2,0,0,-1,-3,0,-2,-3,-3,2,-2,"30, 70",-1,-2,-1,-2,2,0,2,2,1,2,1,2,2,2,2,1,2,1,3,2,-3,2,0,-3,1,-3,0,2,0,1,0,0,1,2,3,0,3,0,0,0,0,2,2,0,1,1,0,0,0,1,0,300000,1000000,30000,2,2,0,2,0,3,-1,-1,-1,2,2,-2,2,2,-1,-2,-1,-1,-3,,2.0,-1,-3,,3.0,-1,-2,,2.0,-1,1,1,3,-1,-2,0,0,,.,45.0,1_1,,.,,.,,.,,.,1.0,1,2,2.0,,1,-1,-2,0,31,1982,3,29,-3,1,3,3,1.0,3.0,,13,,2,2,0,0,1.0,4,0,0,0,0,0,0.0,1,2,2,2,0.7462691,0.5308788,16,.,.,.,47.0,A_wide,45.0,1_1,-2.6666667,,30,70,1.5,3.0,0.0,-2.0,-2.0,-2.0,-2.0,-5.0,-2.0,-6.0,-3.0,-4.0,-2.0,-2.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,,,0.0,0.0,13.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
1117,14 minutes,13th batch,,,.,,.,,.,,.,36.0,A_narrow,,.,,.,1,3,1,3,0,1,-1,-2,0,1,1,0,1,3,1,"70, 30",1,2,1,2,3,3,3,2,2,2,1,3,3,2,2,1,1,1,1,3,-3,3,1,-3,1,-3,-3,3,0,2,-3,-3,2,3,4,0,4,0,0,0,0,2,4,0,2,1,0,0,2,1,2,350000,1000000,30000,-2,-1,1,-1,0,3,-1,-1,-1,2,3,-2,-2,3,-1,-2,-1,1,2,1.0,,1,2,1.0,,1,2,1.0,,1,0,-1,-1,-1,-1,-1,-1,,.,30.0,1_1,,.,,.,,.,,.,1.0,1,3,3.0,,0,1,2,0,45,1968,4,14,3,1,5,1,1.0,3.0,,14,,1,0,0,1,1.0,1,1,0,0,7,2,1.0,0,-1,1,0,0.22135943,0.60882497,14,., Atheism,.,36.0,A_narrow,30.0,1_1,0.6666667,,70,30,-0.75,3.0,-2.0,-3.0,-3.0,-2.0,-1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,-3.0,-1.0,3.0,6.0,3.0,0.0,1.0,,2.0,0.0,0.0,14.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0
1119,11 minutes,13th batch,,,.,,.,,.,29.0,A_wide,,.,,.,,.,-1,-2,1,1,-1,1,1,1,1,0,0,0,0,3,2,"40, 60",-1,-2,1,3,1,3,-1,2,3,1,3,2,-1,0,1,1,3,-1,-2,3,-3,3,-3,-3,-3,-3,0,3,-1,-1,-3,-3,2,1,4,0,4,0,0,0,0,3,4,0,2,2,0,1,3,1,2,"150,000","100,000","20,000",2,1,-2,3,0,1,-1,-1,-1,3,3,-3,1,3,1,2,-1,-1,-2,,1.0,-1,-3,,1.0,1,2,2.0,,1,0,-1,-2,-1,-2,-1,1,18.0,1_0,,.,,.,,.,,.,,.,1.0,1,1,1.0,,1,-1,-2,0,24,1989,3,44,3,0,2,4,1.0,,,14,,2,1,0,0,0.0,5,0,0,0,0,0,1.0,1,1,2,1,-0.75448436,0.8388814,11,.,.,.,29.0,A_wide,18.0,1_0,0.0,,40,60,1.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-3.0,-1.0,-4.0,-1.0,4.0,2.0,1.0,0.0,-3.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1120,17 minutes,13th batch,,,.,,.,,.,,.,41.0,A_narrow,,.,,.,1,1,1,1,1,0,0,0,1,1,1,1,2,0,0,"75, 25",1,2,1,2,2,0,3,-1,-3,1,-3,1,3,1,2,0,0,1,1,3,-3,3,-3,-3,-3,-3,0,3,1,2,-3,-3,1,1,4,0,4,0,0,0,0,2,4,0,3,2,0,2,1,1,2,"$200,000 ","$1,000,000 ","30,000",2,-1,-1,-1,2,2,-1,0,1,1,1,-1,-1,0,1,2,-1,1,2,2.0,,1,2,2.0,,1,2,2.0,,1,0,-1,-2,-1,-3,-1,0,,.,,.,51.0,1_2,,.,,.,,.,1.0,-1,-1,,2.0,0,-1,-2,0,36,1977,4,39,3,1,5,2,3.0,3.0,,11,,2,1,0,1,1.0,0,0,0,0,0,1,0.0,-1,0,2,-2,0.8054188,0.82840663,17,.,.,.,41.0,A_narrow,51.0,1_2,1.3333334,,75,25,-0.25,0.0,-1.0,-1.0,0.0,1.0,-1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,0.0,-3.0,0.0,2.0,-3.0,-2.0,0.0,1.0,,2.0,1.0,0.0,11.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,2.0,-1.0,-2.0
1121,12 minutes,13th batch,,,.,,.,,.,17.0,A_wide,,.,,.,,.,1,1,1,1,0,0,1,1,0,1,1,0,2,-1,-1,"70, 30",1,2,-1,-2,3,2,3,1,-1,1,-1,0,2,1,3,1,1,1,-1,3,0,3,-1,-3,-1,-3,-1,3,1,3,2,0,3,1,3,0,3,0,0,1,0,1,4,0,3,2,0,2,2,1,2,90000,200000,35000,-1,0,-1,0,0,4,-1,-1,1,2,2,1,-1,1,1,0,-1,-1,-1,,1.0,1,1,1.0,,1,1,1.0,,-1,1,1,1,-1,-1,-1,0,,.,,.,,.,17.0,2_0,,.,,.,-1.0,1,0,0.0,,-1,1,0,0,20,1993,3,37,2,0,3,4,2.0,3.0,,5,,0,2,0,1,1.0,0,0,0,0,0,0,1.0,0,2,2,2,0.7469545,0.8242256,12,.,.,.,17.0,A_wide,17.0,2_0,1.0,,70,30,-0.5,4.0,0.0,-2.0,-1.0,1.0,-1.0,-2.0,-1.0,2.0,1.0,2.0,1.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,0.0,-2.0,1.0,,2.0,0.0,0.0,5.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0
1122,20 minutes,13th batch,,,.,37.0,C_narrow1,,.,,.,,.,,.,,.,-1,-1,1,0,1,0,-1,0,1,0,0,1,1,-2,-1,"95, 5",1,3,1,3,3,-1,3,2,-3,2,-2,2,3,1,2,-1,-1,2,2,3,-3,3,-3,-3,0,-3,2,3,0,2,1,-3,3,3,4,0,4,0,0,0,0,2,4,0,3,2,1,0,1,-1,-2,200000,1000000,40000,-2,-1,-2,-3,2,4,-1,-1,-1,-3,-3,-3,-3,0,1,3,-1,1,3,3.0,,1,2,1.0,,1,3,2.0,,1,0,-1,-3,-1,-3,-1,0,,.,,.,26.0,1_2,,.,,.,,.,1.0,1,3,2.0,,0,1,3,0,55,1958,0,10,3,1,4,6,1.0,0.0,,13,,2,2,0,0,1.0,1,1,1,1,1,3,1.0,-2,-2,1,-3,0.7704007,0.6777338,20,.,.,.,37.0,C_narrow1,26.0,1_2,0.6666667,,95,5,-2.0,2.0,-3.0,-3.0,-3.0,-3.0,-1.0,6.0,3.0,3.0,1.0,5.0,2.0,1.0,0.0,-3.0,0.0,2.0,5.0,2.0,0.0,1.0,,2.0,0.0,0.0,13.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,1.0,1.0,-1.0,-3.0
1123,13 minutes,13th batch,,,.,53.0,C_narrow1,,.,,.,,.,,.,,.,-1,-1,1,1,1,0,0,0,1,1,-1,-1,-1,0,1,"60, 40",1,2,1,2,2,2,3,2,-1,2,1,0,3,2,2,1,3,3,1,2,0,3,1,-1,2,1,-1,3,3,3,2,2,3,1,3,0,3,0,0,0,0,0,4,1,3,4,1,2,2,1,3,250000,3000000,50000,0,1,-2,-1,0,4,-1,-1,0,0,2,-1,-1,1,-1,-2,0,1,2,1.0,,1,2,1.0,,1,2,2.0,,1,1,-1,-2,-1,-2,-1,-1,,.,,.,31.0,1_2,,.,,.,,.,1.0,-1,-2,,1.0,1,1,2,0,31,1983,4,5,3,0,5,5,1.0,3.0,,10,,1,1,4,1,1.0,4,0,0,0,0,1,,-2,1,1,1,0.8049145,0.66201407,13,.,.,.,53.0,C_narrow1,31.0,1_2,-1.0,,60,40,-0.5,4.0,-1.0,-2.0,-1.0,0.0,0.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,-3.0,-1.0,2.0,-3.0,-1.0,2.0,1.0,,2.0,0.0,0.0,10.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0
1125,14 minutes,13th batch,,26.0,C_wide,,.,,.,,.,,.,,.,,.,-1,-1,1,2,1,0,0,0,-1,1,0,-1,2,-2,0,"35, 65",-1,-2,1,0,-1,2,-1,3,1,3,1,2,-2,2,2,2,2,2,1,2,-3,1,-2,-3,0,-3,0,2,-3,1,-2,-3,2,2,2,0,1,0,0,0,0,2,3,0,2,1,0,1,1,1,2,"100,000","500,000","50,000",0,1,2,3,1,3,-1,-1,1,3,3,-1,2,3,-1,-3,-1,-1,-2,,2.0,-1,-3,,3.0,-1,-2,,2.0,-1,1,1,2,1,0,-1,-1,,.,,.,38.0,1_2,,.,,.,,.,1.0,-1,-3,,3.0,1,-1,-3,0,31,1983,3,5,1,1,6,5,1.0,1.0,0.0,11,,1,2,0,1,1.0,5,0,0,0,1,3,1.0,1,2,2,3,-0.47949985,0.75961745,14,.,.,.,26.0,C_wide,38.0,1_2,0.33333334,,35,65,1.5,2.0,0.5,-2.0,-1.0,1.0,-1.0,-4.0,-2.0,-6.0,-3.0,-4.0,-2.0,-2.0,3.0,-2.0,-3.0,3.0,-6.0,-3.0,2.0,1.0,,1.0,1.0,0.0,11.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0
1126,11 minutes,13th batch,,,.,,.,13.0,C_narrow2,,.,,.,,.,,.,1,2,1,2,1,1,3,3,3,1,3,3,3,0,0,"50, 50",1,2,1,2,1,3,3,2,3,3,0,2,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,3,1,4,0,1,0,0,1,3,"100,000","100,ooo","1,000,000",-3,-3,-3,-3,0,4,1,1,1,2,2,-2,-2,-2,1,3,1,1,3,3.0,,-1,-3,,1.0,1,3,3.0,,1,1,1,3,-1,-3,1,-1,18.0,1_0,,.,,.,,.,,.,,.,1.0,1,3,3.0,,-1,1,3,0,20,1994,1,23,1,0,2,2,1.0,4.0,,2,,1,2,0,1,1.0,5,0,1,0,0,3,,0,3,3,3,,,11,.,.,.,13.0,C_narrow2,18.0,1_0,3.0,,50,50,-3.0,4.0,-2.0,3.0,3.0,3.0,1.0,6.0,3.0,-4.0,-1.0,6.0,3.0,3.0,3.0,3.0,-3.0,3.0,6.0,3.0,-1.0,1.0,,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0
1127,12 minutes,13th batch,,30.0,C_wide,,.,,.,,.,,.,,.,,.,-1,-1,1,2,1,0,1,0,0,1,2,1,2,2,2,"30, 70",-1,-2,1,2,2,3,3,2,2,3,2,2,3,3,3,2,3,2,1,2,-2,2,-2,-2,1,-2,2,2,0,2,0,-2,3,2,4,0,3,0,0,0,0,1,4,0,3,2,0,2,2,-1,-1,75000,1000000,20000,0,3,2,2,0,4,-1,-1,-1,3,3,1,3,3,-1,-1,-1,-1,-1,,1.0,-1,-2,,2.0,-1,-1,,1.0,0,1,1,3,1,1,1,0,,.,,.,,.,17.0,2_0,,.,,.,-1.0,-1,-1,,1.0,-1,-1,-1,0,33,1980,3,17,3,0,5,6,1.0,1.0,,9,,1,2,0,1,1.0,5,0,1,0,0,0,1.0,3,2,2,2,-0.08235864,0.75891405,12,.,.,.,30.0,C_wide,17.0,2_0,1.6666666,,30,70,1.75,4.0,2.0,-3.0,-3.0,-2.0,-2.0,-2.0,-1.0,-4.0,-2.0,-2.0,-1.0,0.0,3.0,1.0,0.0,-3.0,-2.0,-1.0,-3.0,1.0,,2.0,1.0,0.0,9.0,-1.0,0.0,0.0,-1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
1128,11 minutes,13th batch,,21.0,C_wide,,.,,.,,.,,.,,.,,.,-1,-1,1,1,2,0,-1,-1,0,1,1,1,3,0,1,"50, 50",1,1,-1,-1,2,2,3,1,0,2,0,1,3,2,1,0,3,2,1,3,0,3,1,0,2,0,2,3,2,1,0,0,3,1,4,0,4,0,0,1,0,3,4,0,4,3,2,4,3,-1,-2,100000,150000,10000,0,0,1,-1,1,3,0,1,1,3,3,2,0,0,1,1,-1,-1,-1,,0.0,-1,-2,,2.0,-1,-1,,1.0,0,1,1,2,-1,-1,1,-1,,.,,.,,.,,.,30.0,2_1,,.,-1.0,-1,-2,,2.0,-1,-1,-1,0,23,1991,3,3,-2,0,5,2,1.0,3.0,,5,,1,1,5,0,1.0,0,0,0,0,0,0,,0,0,0,0,0.5858501,0.59215885,11,.,.,.,21.0,C_wide,30.0,2_1,1.6666666,,50,50,0.0,2.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-4.0,-2.0,-2.0,-1.0,0.0,3.0,1.0,-2.0,-2.0,-4.0,-2.0,-3.0,1.0,,,0.0,0.0,5.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,16 minutes,13th batch,,,.,,.,,.,,.,,.,,.,27.0,F_narrow,1,3,1,3,1,0,-3,-3,-3,1,0,0,2,-3,-3,"35, 65",-1,-2,-1,-3,3,3,3,2,-2,2,0,0,2,3,3,0,2,3,1,3,-3,3,-3,-3,3,-3,3,3,-3,1,-3,-3,-3,-3,4,0,4,0,0,0,0,3,4,0,3,2,0,0,0,1,2,60000,10000,30000,-1,2,1,3,0,3,-1,-1,-1,3,3,-2,1,3,-1,-2,-1,1,1,1.0,,-1,-2,,2.0,-1,-3,,3.0,-1,1,1,2,-1,-3,-1,-1,,.,24.0,1_1,,.,,.,,.,,.,1.0,1,2,2.0,,1,1,2,0,24,1990,2,45,-4,1,3,2,1.0,3.0,,4,,0,1,0,1,1.0,0,0,0,0,0,0,,0,-2,1,0,0.24352604,0.7893413,16,.,.,.,27.0,F_narrow,24.0,1_1,0.6666667,,35,65,1.25,3.0,-0.5,-3.0,-1.0,-1.0,-3.0,2.0,1.0,-4.0,-2.0,-6.0,-3.0,-3.0,3.0,-2.0,-1.0,3.0,4.0,2.0,3.0,1.0,,,0.0,0.0,4.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,1.0,1.0,0.0,0.0
